ParentOrderID,Symbol,LegSymbols,TradeCurrency,NumChildEvents,NumParentEvents,Trader,Account,SubAccount,AlgoName,AlgoUrgency,LP,AvgChildOrderQuantityUSD,TradeQuantityUSD,SpreadPaidPMChildOrders,ArrivalTime,ArrivalPrice,LimitPrice,SubmissionTime,SubmissionPrice,FirstFillTime,FirstFillPrice,LastTime,LastPrice,OrderQuantityUSD,OrderQuantity,Side,CurrencyPositions,AllInPrice,AllInNetPrice,ExecutionScore,ReversalScore,PrincipalMid,RiskTransferPrice,TradeQuantity,SlippageToArrivalMidTradePM,SlippageToArrivalMidTradeNetPM,SlippageToArrivalMidRemainPM,RemainQuantity,Duration,SlippageToArrivalMidPM,SlippageToArrivalMidNetPM,Date,TWAPPrice,SlippageToTWAPMidPM,SlippageToTWAPMidNetPM,TradeIntensity,OrderIntensity,RiskTransferCostReportedPM,G10EM,TimeZoneArrive,TimeZoneEnd,TradeSizeBucketUSDM,HourArrive,HourEnd,RiskTransferCostStaticPM,DailyVolatilityPct,RiskTransferCostVolBumpPM,RiskTransferCostModelPM,ArrivalVolatilityPct,RiskTransferCostTradefeedrPM,AssumedRisk,SlippageToArrivalMidRemainNetPM,ArrivalMidPerfBPS,ArrivalMidPerfTradeBPS,ArrivalMidPerfRemainBPS,ArrivalMidPerfNetBPS,ArrivalMidPerfTradeNetBPS,ArrivalMidPerfRemainNetBPS,TWAPMidPerfBPS,TWAPMidPerfNetBPS,SubmissionMidPerfTradeBPS,SubmissionMidPerfTradeNetBPS,FirstFillMidPerfTradeBPS,FirstFillMidPerfTradeNetBPS,SubmissionMidPerfRemainBPS,SubmissionMidPerfRemainNetBPS,FirstFillMidPerfRemainBPS,FirstFillMidPerfRemainNetBPS,SubmissionMidPerfBPS,SubmissionMidPerfNetBPS,FirstFillMidPerfBPS,FirstFillMidPerfNetBPS,TWAPPriceSubmission,TWAPPriceArrival,TWAPPriceFirstFill,TWAPPriceHalfSpeed,TWAPSubmissionMidPerfBPS,TWAPArrivalMidPerfBPS,TWAPFirstFillMidPerfBPS,TWAPHalfSpeedMidPerfBPS,ReversalBPSNeg10s,ReversalBPSNeg5s,ReversalBPSNeg1s,ReversalBPS0,ReversalBPS1s,ReversalBPS5s,ReversalBPS10s,ReversalBPS30s,ReversalBPS1m,ReversalBPS5m,ReversalBPS10m,SlippageToArrivalMidTradeUserPM,SlippageToArrivalMidTradeBankPM,ArrivalMidPerfTradeUserBPS,ArrivalMidPerfTradeBankBPS,UploadID,UploadedBy,ModifiedBy
20180918-A01,EURUSD,['EURUSD'],EUR,6,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,3713685.272,29710789.52,22.83008488,1.53726E+12,1.16837,,1.53726E+12,1.16837,1.53726E+12,1.16835,1.53726E+12,1.16852,58426000,50000000,B,"OrderedDict([('EUR', 25426000.0), ('USD', -29710160.449999996)])",1.168495261,1.168495261,42.587585,22.77214645,,,25426000,107.2102647,107.2102647,128.3839879,24574000,227,117.6167262,117.6167262,18/09/2018,1.168483199,10.3233876,10.3233876,7.85307212,15.44299559,,G10,London,London,0-50,8,8,500,6.287740968,,,7.792170568,166.1337926,2.030254253,128.3839879,-1.176167262,-1.072102647,-1.283839879,-1.176167262,-1.072102647,-1.283839879,-0.12872813,-0.103233876,-1.072102647,-1.072102647,-1.243302581,-1.243302581,-1.283839879,-1.283839879,-1.455043437,-1.455043437,-1.176167262,-1.176167262,-1.347368977,-1.347368977,1.16848022,1.16848022,1.16848601,1.168383457,-0.12872813,-0.12872813,-0.079177292,-0.956910978,-0.171156677,0.171156677,0.171156677,0,0.085578338,0,0,0,0.470680861,3.637079382,0.727415876,0,107.2102647,0,-1.072102647,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A02,AUDUSD,['AUDUSD'],AUD,11,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,6700221.566,87150592.64,7.657037256,1.53727E+12,0.72037,,1.53727E+12,0.72037,1.53727E+12,0.71984,1.53727E+12,0.72011,144022000,200000000,B,"OrderedDict([('AUD', 121024000.0), ('USD', -87103547.31)])",0.719721312,0.719721312,59.51908161,99.99419612,,,121024000,-900.4921298,-900.4921298,-360.9256354,78976000,1861,-687.4281125,-687.4281125,18/09/2018,0.719811856,-125.7872875,-125.7872875,2.809798795,4.64337453,,G10,London,London,50-100,11,11,500,7.912315044,,,7.804751202,780.0969363,7.315089029,-360.9256354,6.874281125,9.004921298,3.609256354,6.874281125,9.004921298,3.609256354,1.259777328,1.257872875,9.004921298,9.004921298,1.648804117,1.648804117,3.609256354,3.609256354,-3.750833519,-3.750833519,6.874281125,6.874281125,-0.483404793,-0.483404793,0.719811993,0.719811993,0.719739493,0.72002803,1.259777328,1.259777328,0.252597565,4.25980652,0,-0.555470692,-0.416603019,0,0,-0.555470692,-0.694338365,-0.833206038,-2.846787296,-0.555470692,-4.860368555,0,-900.4921298,0,9.004921298,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A03,GBPUSD,['GBPUSD'],GBP,10,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,13579865.4,162956518,31.14973192,1.53727E+12,1.31347,,1.53727E+12,1.31347,1.53727E+12,1.31347,1.53727E+12,1.31317,262634000,200000000,B,"OrderedDict([('GBP', 124094000.0), ('USD', -162963460.87000003)])",1.313225961,1.313225961,40.91123945,94.13085447,,,124094000,-185.7973471,-185.7973471,-228.4026282,75906000,345,-201.9673294,-201.9673294,18/09/2018,1.313205789,15.36105782,15.36105782,28.340264,45.67547826,,G10,London,London,100-200,11,11,500,7.598461615,,,9.968813414,856.8073994,3.024670564,-228.4026282,2.019673294,1.857973471,2.284026282,2.019673294,1.857973471,2.284026282,-0.086690176,-0.153610578,1.857973471,1.857973471,1.857973471,1.857973471,2.284026282,2.284026282,2.284026282,2.284026282,2.019673294,2.019673294,2.019673294,2.019673294,1.313214576,1.313214576,1.313210814,1.313399891,-0.086690176,-0.086690176,-0.11533957,1.324273546,0.456909616,0.038075801,-0.152303205,0,0,-0.685364423,-0.609212821,-1.294577244,-1.523032052,-4.492944554,-5.25446058,0,-185.7973471,0,1.857973471,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A04,AUDUSD,['AUDUSD'],AUD,11,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP3,1155371.958,15019031.28,13.85900668,1.53727E+12,0.72036,,1.53727E+12,0.72036,1.53727E+12,0.72036,1.53727E+12,0.72013,36006500,50000000,B,"OrderedDict([('AUD', 20856000.0), ('USD', -15020043.620000001)])",0.720178555,0.720178555,43.66149407,33.5451061,,,20856000,-251.8808576,-251.8808576,-319.284802,29144000,529,-291.1692687,-291.1692687,18/09/2018,0.720188319,-13.5573217,-13.5573217,1.703481809,4.083913043,,G10,London,London,0-50,12,12,500,7.912315044,,,8.452624221,246.9185378,3.900086736,-319.284802,2.911692687,2.518808576,3.19284802,2.911692687,2.518808576,3.19284802,0.178789169,0.135573217,2.518808576,2.518808576,2.518808576,2.518808576,3.19284802,3.19284802,3.19284802,3.19284802,2.911692687,2.911692687,2.911692687,2.911692687,0.720191431,0.720191431,0.720190783,0.7201086,0.178789169,0.178789169,0.169790441,-0.971458016,-0.277727633,0,0,0,0,0,-0.277727633,0.763750989,-0.972046714,0.972046714,6.804326997,0,-251.8808576,0,2.518808576,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A05,GBPUSD,['GBPUSD'],GBP,21,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP3,3700710.84,85150755.23,15.54055138,1.53727E+12,1.31365,,1.53727E+12,1.31365,1.53727E+12,1.31376,1.53728E+12,1.314765,262953000,200000000,S,"OrderedDict([('GBP', -64765000.0), ('USD', 85115026.56000002)])",1.314213441,1.314213441,39.67138378,0.031789348,,,64765000,-428.9128036,-428.9128036,-848.7801165,135235000,1466,-712.8165839,-712.8165839,18/09/2018,1.31432237,82.8783098,82.8783098,3.485024088,10.76206003,,G10,London,London,50-100,12,12,500,7.598461615,,,10.53809991,865.4058624,6.234986499,-848.7801165,7.128165839,4.289128036,8.487801165,7.128165839,4.289128036,8.487801165,-0.820234031,-0.828783098,4.289128036,4.289128036,3.451477473,3.451477473,8.487801165,8.487801165,7.64979905,7.64979905,7.128165839,7.128165839,6.290277565,6.290277565,1.314321246,1.314321246,1.314401319,1.315091403,-0.820234031,-0.820234031,-1.429382133,-6.676051411,0.950740246,1.369065955,0.266207269,0,0.03802961,0.342266489,0.494384928,0.722562587,1.863450883,10.68632037,10.49617232,0,-428.9128036,0,4.289128036,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A06,EURUSD,['EURUSD'],EUR,11,2,Algo,Algo,DefaultSubAccount,Sweep,,LP3,3845922.871,49997339.32,60.11831031,1.53728E+12,1.17099,,1.53728E+12,1.17099,1.53728E+12,1.17099,1.53728E+12,1.171035,117103500,100000000,S,"OrderedDict([('EUR', -42695000.0), ('USD', 49993991.59)])",1.17095659,1.17095659,0,0,,,42695000,28.53159043,28.53159043,-38.4290216,57305000,6,-9.84018829,-9.84018829,18/09/2018,1.171034329,66.38515717,66.38515717,499.9733932,1171.035,,G10,London,London,0-50,13,13,500,6.287740968,,,9.605935749,234.841013,0.330075375,-38.4290216,0.098401883,-0.285315904,0.384290216,0.098401883,-0.285315904,0.384290216,-0.58766299,-0.663851572,-0.285315904,-0.285315904,-0.285315904,-0.285315904,0.384290216,0.384290216,0.384290216,0.384290216,0.098401883,0.098401883,0.098401883,0.098401883,1.171025407,1.171025407,1.171025407,1.171030792,-0.58766299,-0.58766299,-0.58766299,-0.633646765,-0.384275449,0,0,0,0,-0.085394544,0.896642713,-0.555064537,0.085394544,0.896642713,-1.195523618,0,28.53159043,0,-0.285315904,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A07,USDJPY,['USDJPY'],USD,5,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP2,5732142.857,40125000,17.01707825,1.53728E+12,112.2215,,1.53728E+12,112.2215,1.53728E+12,112.2545,1.53728E+12,112.378,100000000,100000000,S,"OrderedDict([('USD', -40125000.0), ('JPY', 4505041554.67)])",112.2751789,112.2751789,37.18872752,0,,,40125000,-478.3302004,-478.3302004,-1394.56343,59875000,805,-1026.924847,-1026.924847,18/09/2018,112.295639,182.198233,182.198233,2.99068323,7.453416149,,G10,London,London,0-50,13,14,500,4.367115834,,,6.422910941,222.9466654,2.65543399,-1394.56343,10.26924847,4.783302004,13.9456343,10.26924847,4.783302004,13.9456343,-1.81632395,-1.82198233,4.783302004,4.783302004,1.842147316,1.842147316,13.9456343,13.9456343,11.00178612,11.00178612,10.26924847,10.26924847,7.32648105,7.32648105,112.2955754,112.2955754,112.3030884,112.3321143,-1.81632395,-1.81632395,-2.485191649,-5.068485209,0.177970777,0.31144886,-0.044492694,0,-0.088985389,0,0.088985389,-0.711883109,-0.62289772,-0.578405026,-1.201302746,0,-478.3302004,0,4.783302004,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A08,USDJPY,['USDJPY'],USD,13,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP3,1071133.333,16067000,15.78131393,1.53728E+12,112.359,,1.53728E+12,112.359,1.53728E+12,112.3585,1.53728E+12,112.346,50000000,50000000,B,"OrderedDict([('USD', 16067000.0), ('JPY', -1805127043.9199996)])",112.3499747,112.3499747,51.5592282,54.92126973,,,16067000,-80.32533366,-80.32533366,-115.7005669,33933000,582,-104.3330895,-104.3330895,18/09/2018,112.3497908,1.637271113,1.637271113,1.656391753,5.154639175,,G10,London,London,0-50,15,15,500,4.367115834,,,6.087312596,137.3170004,2.25787067,-115.7005669,1.043330895,0.803253337,1.157005669,1.043330895,0.803253337,1.157005669,-0.01504081,-0.016372711,0.803253337,0.803253337,0.758756495,0.758756495,1.157005669,1.157005669,1.112510402,1.112510402,1.043330895,1.043330895,0.998835122,0.998835122,112.3498057,112.3498057,112.3493388,112.3525783,-0.01504081,-0.01504081,-0.056605359,0.231730723,0.044505367,0,0,0,0,-0.044505367,-0.044505367,-0.044505367,0,-0.979118082,-0.445053673,0,-80.32533366,0,0.803253337,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A09,EURUSD,['EURUSD'],EUR,24,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP3,2274614.547,59139421.92,14.33099953,1.53729E+12,1.16623,,1.53729E+12,1.16623,1.53729E+12,1.16623,1.53729E+12,1.16632,116632000,100000000,B,"OrderedDict([('EUR', 50706000.0), ('USD', -59140825.75000001)])",1.166347695,1.166347695,36.28602357,91.00258798,,,50706000,100.9192905,100.9192905,77.17174142,49294000,857,89.21317367,89.21317367,18/09/2018,1.166314712,28.28010131,28.28010131,4.140449609,8.165600933,,G10,NewYork,NewYork,50-100,17,17,500,6.287740968,,,5.17831614,256.9346183,3.94482654,77.17174142,-0.892131737,-1.009192905,-0.771717414,-0.892131737,-1.009192905,-0.771717414,-0.283836717,-0.282801013,-1.009192905,-1.009192905,-1.009192905,-1.009192905,-0.771717414,-0.771717414,-0.771717414,-0.771717414,-0.892131737,-0.892131737,-0.892131737,-0.892131737,1.166314591,1.166314591,1.166314694,1.166457615,-0.283836717,-0.283836717,-0.282949406,0.942339915,0,0,0,0,0,0,0.171479525,0,-0.771657864,-2.014884423,-2.57219288,0,100.9192905,0,-1.009192905,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A10,EURUSD,['EURUSD'],EUR,22,2,Algo,Algo,DefaultSubAccount,Sweep,,LP2,12819073.4,307657508.1,60.1211226,1.5373E+12,1.165985,,1.5373E+12,1.165985,1.5373E+12,1.165985,1.5373E+12,1.16597,582985000,500000000,B,"OrderedDict([('EUR', 263864000.0), ('USD', -307676258.25)])",1.16604106,1.16604106,0,100,,,263864000,48.07950808,48.07950808,-12.86465949,236136000,26,19.29728417,19.29728417,18/09/2018,1.165985,48.07950808,48.07950808,709.9788648,1345.35,,G10,NewYork,NewYork,200-500,19,19,500,6.287740968,,,4.936927104,1071.028622,0.687106686,-12.86465949,-0.192972842,-0.480795081,0.128646595,-0.192972842,-0.480795081,0.128646595,-0.480795081,-0.480795081,-0.480795081,-0.480795081,-0.480795081,-0.480795081,0.128646595,0.128646595,0.128646595,0.128646595,-0.192972842,-0.192972842,-0.192972842,-0.192972842,1.165985,1.165985,1.165985,1.165970576,-0.480795081,-0.480795081,-0.480795081,-0.604509807,0,0,0,0,0,0,0,-0.12864825,-0.6003585,-1.972606499,-2.401433999,0,48.07950808,0,-0.480795081,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180918-A11,USDJPY,['USDJPY'],USD,19,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,2311857.143,48549000,29.93670827,1.5373E+12,112.3605,,1.5373E+12,112.3605,1.5373E+12,112.3625,1.5373E+12,112.348,100000000,100000000,B,"OrderedDict([('USD', 48549000.0), ('JPY', -5454945358.1)])",112.3595822,112.3595822,37.55028704,3.423121199,,,48549000,-8.168007769,-8.168007769,-111.2490599,51451000,219,-61.20423992,-61.20423992,18/09/2018,112.3576575,17.13009055,17.13009055,13.30109589,27.39726027,,G10,NewYork,NewYork,0-50,19,19,500,4.367115834,,,3.968810279,297.9464678,1.385031425,-111.2490599,0.612042399,0.081680078,1.112490599,0.612042399,0.081680078,1.112490599,-0.168766359,-0.171300905,0.081680078,0.081680078,0.259673951,0.259673951,1.112490599,1.112490599,1.290466125,1.290466125,0.612042399,0.612042399,0.790026833,0.790026833,112.357686,112.357686,112.3573612,112.3541402,-0.168766359,-0.168766359,-0.197680674,-0.484360654,0,-0.044504575,0,0,0,0,0,0,-0.133513725,0,-0.133513725,0,-8.168007769,0,0.081680078,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A00,GBPUSD,['GBPUSD'],GBP,18,2,Algo,Algo,DefaultSubAccount,Sweep,,LP1,1951217.451,39024690.63,59.2553126,1.53735E+12,1.31808,,1.53735E+12,1.31808,1.53735E+12,1.31808,1.53735E+12,1.31809,65904500,50000000,B,"OrderedDict([('GBP', 29607000.0), ('USD', -39026661.42000001)])",1.318156565,1.318156565,0,100,,,29607000,58.08828689,58.08828689,7.586792911,20393000,4,37.49074755,37.49074755,19/09/2018,1.31808,58.08828689,58.08828689,585.3703595,988.5675,,G10,London,London,0-50,9,9,500,7.246391286,,,9.200216379,309.3925061,0.310595125,7.586792911,-0.374907476,-0.580882869,-0.075867929,-0.374907476,-0.580882869,-0.075867929,-0.580882869,-0.580882869,-0.580882869,-0.580882869,-0.580882869,-0.580882869,-0.075867929,-0.075867929,-0.075867929,-0.075867929,-0.374907476,-0.374907476,-0.374907476,-0.374907476,1.31808,1.31808,1.31808,1.318084127,-0.580882869,-0.580882869,-0.580882869,-0.549566995,-0.189668384,0.075867354,0.151734707,0,0,-0.151734707,-0.151734707,-0.151734707,0.531071475,3.338163555,2.351887959,0,58.08828689,0,-0.580882869,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A01,USDJPY,['USDJPY'],USD,17,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP3,1309421.053,24879000,29.8108265,1.53735E+12,112.3435,,1.53735E+12,112.3435,1.53735E+12,112.3405,1.53735E+12,112.3395,50000000,50000000,S,"OrderedDict([('USD', -24879000.0), ('JPY', 2794871549.51)])",112.3385807,112.3385807,22.3087627,31.15377092,,,24879000,43.78792684,43.78792684,35.60508619,25121000,103,39.67670404,39.67670404,19/09/2018,112.3416911,27.68703489,27.68703489,14.49262136,29.12621359,,G10,London,London,0-50,9,9,500,4.290930843,,,3.692181255,134.0768821,0.933282206,35.60508619,-0.39676704,-0.437879268,-0.356050862,-0.39676704,-0.437879268,-0.356050862,-0.279487014,-0.276870349,-0.437879268,-0.437879268,-0.170845684,-0.170845684,-0.356050862,-0.356050862,-0.089015093,-0.089015093,-0.39676704,-0.39676704,-0.129732358,-0.129732358,112.3417205,112.3417205,112.3416935,112.3410535,-0.279487014,-0.279487014,-0.277080187,-0.220110187,0.089015885,0,0,0,0,0.089015885,0.089015885,0.044507942,0.089015885,0,0.890158849,0,43.78792684,0,-0.437879268,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A02,EURUSD,['EURUSD'],EUR,22,2,Algo,Algo,DefaultSubAccount,Sweep,,LP3,5094293.044,122261304.9,61.47974422,1.53735E+12,1.16928,,1.53735E+12,1.16928,1.53735E+12,1.16928,1.53736E+12,1.169215,233843000,200000000,S,"OrderedDict([('EUR', -104567000.0), ('USD', 122255516.35000001)])",1.169159643,1.169159643,0.238743306,0,,,104567000,102.9325199,102.9325199,55.58976464,95433000,10,80.34221409,80.34221409,19/09/2018,1.169233741,63.37290336,63.37290336,733.5678294,1403.058,,G10,London,London,100-200,11,11,500,5.447462638,,,5.919396263,409.2519544,0.36917911,55.58976464,-0.803422141,-1.029325199,-0.555897646,-0.803422141,-1.029325199,-0.555897646,-0.690492528,-0.633729034,-1.029325199,-1.029325199,-1.029325199,-1.029325199,-0.555897646,-0.555897646,-0.555897646,-0.555897646,-0.803422141,-0.803422141,-0.803422141,-0.803422141,1.169240378,1.169240378,1.169240378,1.169218781,-0.690492528,-0.690492528,-0.690492528,-0.505787234,0.55592855,0.042763735,0,0,0,0.128291204,-0.256582408,-0.427637346,0.128291204,-5.088884422,-11.41791715,0,102.9325199,0,-1.029325199,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A03,USDJPY,['USDJPY'],USD,23,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,3284600,82115000,29.25501532,1.53736E+12,112.4025,,1.53736E+12,112.4025,1.53736E+12,112.4085,1.53736E+12,112.3455,200000000,200000000,S,"OrderedDict([('USD', -82115000.0), ('JPY', 9228423713.550001)])",112.3841407,112.3841407,57.13736054,81.51790494,,,82115000,163.3353384,163.3353384,507.1061587,117885000,337,365.9624541,365.9624541,19/09/2018,112.3997746,139.0921051,139.0921051,14.61988131,35.60830861,,G10,London,London,50-100,11,11,500,4.290930843,,,4.133818755,322.9657641,1.688143356,507.1061587,-3.659624541,-1.633353384,-5.071061587,-3.659624541,-1.633353384,-5.071061587,-1.395825283,-1.390921051,-1.633353384,-1.633353384,-2.167033665,-2.167033665,-5.071061587,-5.071061587,-5.604558374,-5.604558374,-3.659624541,-3.659624541,-4.193196667,-4.193196667,112.3998298,112.3998298,112.3995212,112.3739441,-1.395825283,-1.395825283,-1.368373521,0.907382345,0.044505565,0,0.356044523,0,-0.089011131,0.089011131,0.934616874,0.178022262,-0.623077916,1.06813357,0.089011131,0,163.3353384,0,-1.633353384,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A04,EURUSD,['EURUSD'],EUR,14,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP2,1821666.091,29145212.25,25.96455533,1.53737E+12,1.16611,,1.53737E+12,1.16611,1.53737E+12,1.16631,1.53737E+12,1.166275,58313750,50000000,S,"OrderedDict([('EUR', -24990000.0), ('USD', 29145900.669999998)])",1.166302555,1.166302555,44.65674507,58.17870593,,,24990000,-165.1263529,-165.1263529,-141.4960853,25010000,227,-153.306493,-153.306493,19/09/2018,1.166316375,11.84860799,11.84860799,7.70358033,15.41332599,,G10,London,London,0-50,14,14,500,5.447462638,,,9.082210611,126.6255247,1.758936039,-141.4960853,1.53306493,1.651263529,1.414960853,1.53306493,1.651263529,1.414960853,-0.118173628,-0.11848608,1.651263529,1.651263529,-0.063829588,-0.063829588,1.414960853,1.414960853,-0.300091742,-0.300091742,1.53306493,1.53306493,-0.182007917,-0.182007917,1.166316338,1.166316338,1.166338474,1.166297421,-0.118173628,-0.118173628,-0.307955557,0.044021487,-0.771687638,-0.557329961,0.042871535,0,0,0,0.085743071,-0.257229213,-0.128614606,1.114659922,4.372896615,0,-165.1263529,0,1.651263529,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A05,GBPUSD,['GBPUSD'],GBP,6,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP1,13047686.73,104376322.1,22.74502801,1.53737E+12,1.315465,,1.53737E+12,1.315465,1.53737E+12,1.315865,1.53737E+12,1.316055,263211000,200000000,S,"OrderedDict([('GBP', -79310000.0), ('USD', 104379119.64000002)])",1.316090283,1.316090283,52.96429106,81.45820194,,,79310000,-475.3323751,-475.3323751,-448.5106027,120690000,725,-459.1467766,-459.1467766,19/09/2018,1.316009115,-61.67720496,-61.67720496,8.638040446,21.78297931,,G10,London,London,100-200,15,16,500,7.246391286,,,8.94395779,730.0605748,4.181514843,-448.5106027,4.591467766,4.753323751,4.485106027,4.591467766,4.753323751,4.485106027,0.616846395,0.61677205,4.753323751,4.753323751,1.712053309,1.712053309,4.485106027,4.485106027,1.443917119,1.443917119,4.591467766,4.591467766,1.550246525,1.550246525,1.316009106,1.316009106,1.316130597,1.31594613,0.616846395,0.616846395,-0.30630366,1.09543087,0.037992333,0.075984666,0,0,0,0.075984666,0.075984666,0.151969333,0.645869664,-2.127570656,-3.305332984,0,-475.3323751,0,4.753323751,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A06,EURUSD,['EURUSD'],EUR,22,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP1,5407120.77,129764804.7,8.098772624,1.53737E+12,1.167985,,1.53737E+12,1.167985,1.53737E+12,1.16798,1.53738E+12,1.168305,233661000,200000000,B,"OrderedDict([('EUR', 111071000.0), ('USD', -129771949.47000001)])",1.168369353,1.168369353,59.2618848,1.387707075,,,111071000,329.0735991,329.0735991,273.9761213,88929000,1996,304.5747811,304.5747811,19/09/2018,1.168470446,-86.51746985,-86.51746985,3.900745631,7.023877756,,G10,London,NewYork,100-200,16,17,500,5.447462638,,,6.233627142,368.6014343,5.215757451,273.9761213,-3.045747811,-3.290735991,-2.739761213,-3.045747811,-3.290735991,-2.739761213,0.863587384,0.865174699,-3.290735991,-3.290735991,-3.33355903,-3.33355903,-2.739761213,-2.739761213,-2.782581894,-2.782581894,-3.045747811,-3.045747811,-3.088569801,-3.088569801,1.168470261,1.168470261,1.168472734,1.168038759,0.863587384,0.863587384,0.884755609,-2.830332723,0.042797044,0,0,0,0.042797044,0.042797044,0,0.213985218,0.213985218,4.151313227,4.236907314,0,329.0735991,0,-3.290735991,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A07,USDJPY,['USDJPY'],USD,8,2,Algo,Algo,DefaultSubAccount,Sweep,,LP1,3797000,37970000,61.77531877,1.53738E+12,112.2105,,1.53738E+12,112.2105,1.53738E+12,112.211,1.53738E+12,112.2155,100000000,100000000,B,"OrderedDict([('USD', 37970000.0), ('JPY', -4260972960.3200006)])",112.2194617,112.2194617,0,0,,,37970000,79.86497433,79.86497433,44.55910989,62030000,7,57.96474661,57.96474661,19/09/2018,112.21275,59.81217555,59.81217555,325.4571429,857.1428571,,G10,NewYork,NewYork,0-50,17,17,500,4.290930843,,,4.124252756,206.1357532,0.24330072,44.55910989,-0.579647466,-0.798649743,-0.445591099,-0.579647466,-0.798649743,-0.445591099,-0.605748616,-0.598121755,-0.798649743,-0.798649743,-0.754087273,-0.754087273,-0.445591099,-0.445591099,-0.401030202,-0.401030202,-0.579647466,-0.579647466,-0.535085972,-0.535085972,112.2126644,112.2126644,112.2129759,112.214131,-0.605748616,-0.605748616,-0.577993157,-0.475046208,0.445571245,0.445571245,0.089114249,0,0,-0.089114249,-0.178228498,-0.267342747,1.069370987,-0.757471116,-2.49519897,0,79.86497433,0,-0.798649743,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180919-A08,EURUSD,['EURUSD'],EUR,14,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,4412483.728,70609660.94,6.012061831,1.53738E+12,1.16725,,1.53738E+12,1.16725,1.53738E+12,1.167085,1.53738E+12,1.167565,116756500,100000000,S,"OrderedDict([('EUR', -60476000.0), ('USD', 70599315.19000001)])",1.167393974,1.167393974,35.76662031,48.78717745,,,60476000,-123.345008,-123.345008,-269.8650675,39524000,979,-181.2555963,-181.2555963,19/09/2018,1.16742477,26.37910936,26.37910936,4.327456237,7.155658836,,G10,NewYork,NewYork,50-100,17,17,500,5.447462638,,,4.501401372,236.1249764,3.65282162,-269.8650675,1.812555963,1.23345008,2.698650675,1.812555963,1.23345008,2.698650675,-0.251505543,-0.263791094,1.23345008,1.23345008,2.647403236,2.647403236,2.698650675,2.698650675,4.112810978,4.112810978,1.812555963,1.812555963,3.226590992,3.226590992,1.167423336,1.167423336,1.167451988,1.16744496,-0.251505543,-0.251505543,-0.496921441,-0.436728293,0.385417514,0.042824168,0,0,0,-0.042824168,-0.042824168,0.513890019,0.471065851,-1.327549216,-0.385417514,0,-123.345008,0,1.23345008,6.00855E+17,TRADEFEEDR,TRADEFEEDR
